thumb href,tagItemTitle href,speakerName,genericItemIntroText,specialty_codes href,specialty_codes,specialty_codes href (2),specialty_codes (2),specialty_codes href (3),specialty_codes (3),specialty_codes href (4),specialty_codes (4),specialty_codes href (5),specialty_codes (5),specialty_codes href (6),specialty_codes (6),specialty_codes href (7),specialty_codes (7),genericItemIntroText (2),specialty_codes href (8),specialty_codes (8),genericItemIntroText (3),specialty_codes href (9),specialty_codes (9),specialty_codes href (10),specialty_codes (10),specialty_codes href (11),specialty_codes (11),specialty_codes href (12),specialty_codes (12),specialty_codes href (13),specialty_codes (13),specialty_codes href (14),specialty_codes (14),specialty_codes href (15),specialty_codes (15),genericItemIntroText (5),genericItemIntroText (7),priceRange
https://www.ovations.com.au/speakers/andrew-gaze,https://www.ovations.com.au/speakers/andrew-gaze,Andrew Gaze,"Andrew Gaze's achievements speak for themselves. As a speaker, Andrew holds an audience in the palm of his hand. At 201cm, he has a commanding presence, but is still one of the crowd and obviously enjoys interacting with people from all walks of life and of all ages. He is a true inspiration. In his role as NAB Ambassador, Andrew has been travelling to a number of communities across Australia to s ...",https://www.ovations.com.au/speaker-filter-search-results/speakers/Olympics,OLYMPICS,https://www.ovations.com.au/speakers/sport,SPORT,https://www.ovations.com.au/speakers/master-of-ceremonies,MASTER OF CEREMONIES,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5000-10000
https://www.ovations.com.au/speakers/angus-geddes,https://www.ovations.com.au/speakers/angus-geddes,Angus Geddes,"Angus Geddes is the founder and CEO of Fat Prophets. He has a wealth of experience acquired over more than two decades in both domestic and international financial markets. Aside from running the Fat Prophets group. Angus has broad investment responsibilities within the Funds Management division, which manages close to $100 million. Angus's investment track record began in 1982 at the young ...",https://www.ovations.com.au/speakers/ceo-entrepreneur,CEOS / ENTREPRENEURS,https://www.ovations.com.au/speakers/economics-business,ECONOMICS / BUSINESS,https://www.ovations.com.au/speakers/future-trends,FUTURE / TRENDS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5000-10000
https://www.ovations.com.au/speakers/frank-gelber,https://www.ovations.com.au/speakers/frank-gelber,Frank Gelber,"Frank is a forecaster, focussing on medium term analysis, sustainability and cycles in activity. His experience includes assessments of the effects of policy and economic institutions on growth, industry sectors, inflation, interest rates, wages, prices and investment. He has a special interest in economic forecasting, modelling, property, investment, cycles in economic activity and implications f ...",https://www.ovations.com.au/speakers/change,CHANGE,https://www.ovations.com.au/speakers/economics-business,ECONOMICS / BUSINESS,https://www.ovations.com.au/speaker-filter-search-results/speakers/Environment%20/%20Sustainability,ENVIRONMENT / SUSTAINABILITY,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5000-10000
https://www.ovations.com.au/speakers/emma-george,https://www.ovations.com.au/speakers/emma-george,Emma George,"As a youngster Emma George spent four years performing as an acrobat with the Flying Fruit Fly Circus. Aged 12, Emma left the circus to pursue her love of track and field. Seven years later, Emma spotted a notice at her local athletics club seeking women who were interested in trying their hand at pole vaulting. With a little ambition and a mountain of talent - the rest, as they say, is history. ...",https://www.ovations.com.au/speaker-filter-search-results/speakers/Olympics,OLYMPICS,https://www.ovations.com.au/speakers/sport,SPORT,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5000-10000
https://www.ovations.com.au/speakers/nick-giannopoulos,https://www.ovations.com.au/speakers/nick-giannopoulos,Nick Giannopoulos,"Nick Giannopoulos has won two MO Awards for best comedy performer, the New York Media Award and was awarded the Comedy Star of the Year for his performance in The Wog Boy. As one of Australia's most hilarious comedians, Nick has co-devised and co-wrote Wogs Out of Work, Wog Bar and directed and starred in Richard Barrett's Heartbreak Kid. As a master comedian Nick performs as MC at numerous cor ...",https://www.ovations.com.au/speakers/celebrity,CELEBRITY,https://www.ovations.com.au/speakers/comedy,COMEDY,https://www.ovations.com.au/speakers/master-of-ceremonies,MASTER OF CEREMONIES,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5000-10000
https://www.ovations.com.au/speakers/corrine-gibbons,https://www.ovations.com.au/speakers/corrine-gibbons,Corrine Gibbons,"Corinne Gibbons is a Partner in Singapore Sing, an organisation that conducts educational team-building programmes using choral singing as a tool to inspire and energize students (and staff) and facilitate greater communication, participation and creative collaboration. A well-known independent Australian singer-songwriter, Singapore-based Gibbons is renowned for her beautiful vocals and song inte ...",https://www.ovations.com.au/speaker-filter-search-results/speakers/Singer%20/%20Musician,SINGER / MUSICIAN,https://www.ovations.com.au/speakers/teambuilding,TEAMBUILDING,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5000-10000
https://www.ovations.com.au/speakers/phil-gifford,https://www.ovations.com.au/speakers/phil-gifford,Phil Gifford,"Phil Gifford is the only person to have twice been awarded the New Zealand Sports Journalist of the Year title, and since 1982 has been a top rating radio breakfast show host in Auckland and Christchurch. The winner of 12 New Zealand and two Australasian radio awards, he currently co-hosts, with Simon Barnett, the No.1 breakfast show in Christchurch and Dunedin on MORE FM. In 1973 he created the s ...",https://www.ovations.com.au/speakers/sport,SPORT,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5000-10000
https://www.ovations.com.au/speakers/russell-gilbert,https://www.ovations.com.au/speakers/russell-gilbert,Russell Gilbert,"As a youngster, Russell was fanatical about comedy. He would consistently listen to his collection of comedy records. Early favourites included Abbott & Costello, Martin & Lewis, Charlie Chaplin and Buster Keaton. Later he moved on to Cheech & Chong, George Carlin, Monty Python's Flying Circus and Steve Martin. The young Russell quickly developed his own jokes and routines to keep family & frie ...",https://www.ovations.com.au/speakers/celebrity,CELEBRITY,https://www.ovations.com.au/speakers/comedy,COMEDY,https://www.ovations.com.au/speakers/master-of-ceremonies,MASTER OF CEREMONIES,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5000-10000
https://www.ovations.com.au/speakers/kylie-gillies,https://www.ovations.com.au/speakers/kylie-gillies,Kylie Gillies,"Kylie Gillies joins Larry Emdur as co-host of The Morning Show on Channel Seven. Kylie has been with Channel Seven since 1995 and has worked across News, Sunrise, Weekend Sunrise, Sportswatch and Sportsworld. She was most recently sports presenter and fill in host on Weekend Sunrise. In the 12 years she has been with the Seven Network Kylie has covered many major sporting events including the Sum ...",https://www.ovations.com.au/speakers/celebrity,CELEBRITY,https://www.ovations.com.au/speakers/entertainment,ENTERTAINMENT,https://www.ovations.com.au/speaker-filter-search-results/speakers/Presentation%20Skills,PRESENTATION SKILLS,https://www.ovations.com.au/speakers/master-of-ceremonies,MASTER OF CEREMONIES,,,,,,,,,,,,,,,,,,,,,,,,,,,5000-10000
https://www.ovations.com.au/speakers/rebecca-gilling,https://www.ovations.com.au/speakers/rebecca-gilling,Rebecca Gilling,"Rebecca Gilling is one of Australia's best known actors and has starred in many dramas, including The Young Doctors, Cop Shop and Return To Eden.

An architect's daughter, Rebecca's main interest is design, but she is not afraid to get her hands dirty when renovating a house. Eleven years ago she and her husband did up an old federation weatherboard. They then answered the call of the count ...",https://www.ovations.com.au/speakers/celebrity,CELEBRITY,https://www.ovations.com.au/speakers/master-of-ceremonies,MASTER OF CEREMONIES,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5000-10000
https://www.ovations.com.au/speakers/drew-ginn,https://www.ovations.com.au/speakers/drew-ginn,Drew Ginn,"Drew Ginn is an Olympic Rower with three gold medals behind him despite suffering intense back problems that at one stage forced him to step back from training and competition for two years. Through incredible determination, Drew underwent an intense program of rehabilitation to return to - and succeed in - the sport he is most passionate about. Furthermore, during his period of recovery, he took ...",https://www.ovations.com.au/speaker-filter-search-results/speakers/Adversity,ADVERSITY,https://www.ovations.com.au/speakers/motivation-inspiration,MOTIVATION / INSPIRATION,https://www.ovations.com.au/speaker-filter-search-results/speakers/Olympics,OLYMPICS,https://www.ovations.com.au/speakers/sport,SPORT,,,,,,,,,,,,,,,,,,,,,,,,,,,5000-10000
https://www.ovations.com.au/speakers/tottie-goldsmith,https://www.ovations.com.au/speakers/tottie-goldsmith,Tottie Goldsmith,"The corporate market has embraced Tottie and she has addressed audiences for companies including RetireInvest, McDonald's and Holden. She has hosted numerous charity events including Clown Doctors, RVIB Ball, Starry Starry Nights, TLC for Kids and the annual Mothers Day Comedy Debate for Melbourne University. A favourite with television networks, Tottie is often invited to appear on celebrity gu ...",https://www.ovations.com.au/speakers/celebrity,CELEBRITY,https://www.ovations.com.au/speakers/health-lifestyle,HEALTH AND WELLNESS,https://www.ovations.com.au/speaker-filter-search-results/speakers/Singer%20/%20Musician,SINGER / MUSICIAN,https://www.ovations.com.au/speakers/master-of-ceremonies,MASTER OF CEREMONIES,,,,,,,,,,,,,,,,,,,,,,,,,,,5000-10000
https://www.ovations.com.au/speakers/evonne-goolagong-cawley,https://www.ovations.com.au/speakers/evonne-goolagong-cawley,Evonne Goolagong Cawley AC MBE,,https://www.ovations.com.au/speakers/sport,SPORT,https://www.ovations.com.au/speaker-filter-search-results/speakers/Indigenous%20Affairs,INDIGENOUS AFFAIRS,,,,,,,,,,,"Evonne Goolagong Cawley, MBE, AO is one of Australia's all time sporting greats. She has been Australian Sportsman of the Year and Australian of the Year. In 1988, she was inducted into the International Tennis Hall of Fame at Newport Rhode Island and the following year, she was inducted into the Aboriginal Sporting Hall of Fame. ...",,,,,,,,,,,,,,,,,,,,5000-10000
https://www.ovations.com.au/speakers/brian-goorjian,https://www.ovations.com.au/speakers/brian-goorjian,Brian Goorjian,"Brian is the most successful coach in Australian basketball. He commenced his NBL coaching career in 1988 - he has coached more than 700 games winning more than 500 for a remarkable 70% winnig percentage. Brian speaks to corporations about transferring passion, leadership and changing cultural values by throwing out the old rulebook and concentrating on what works. . ...",https://www.ovations.com.au/speakers/sport,SPORT,https://www.ovations.com.au/speakers/teambuilding,TEAMBUILDING,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5000-10000
https://www.ovations.com.au/speakers/amanda-gore,https://www.ovations.com.au/speakers/amanda-gore,Amanda Gore,"Amanda Gore is a catalyst for change. Using the science of the heart, the principles of emotional intelligence, and neuroscience Amanda helps business leaders achieve the results they need by getting people engaged in, enthusiastic about and aligned with corporate goals and vision. Amanda explores the mind-body connection to inspire people to lead, work and live more effectively through emotional ...",https://www.ovations.com.au/speakers/communication,COMMUNICATION,https://www.ovations.com.au/speakers/leadership,LEADERSHIP,https://www.ovations.com.au/speaker-filter-search-results/speakers/Personal%20Development,PERSONAL DEVELOPMENT,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5000-10000
https://www.ovations.com.au/speakers/libbi-gorr,https://www.ovations.com.au/speakers/libbi-gorr,Libbi Gorr,,https://www.ovations.com.au/speakers/after-dinner,AFTER DINNER,https://www.ovations.com.au/speakers/comedy,COMEDY,https://www.ovations.com.au/speakers/master-of-ceremonies,MASTER OF CEREMONIES,,,,,,,,,"Libbi Gorr is one of Australia’s most loved, award-winning radio and television broadcasters, humourist, writer, documentary maker and entertainer.",,,,,,,,,,,,,,,,,,,,5000-10000
https://www.ovations.com.au/speakers/robert-gottliebsen,https://www.ovations.com.au/speakers/robert-gottliebsen,Robert Gottliebsen,"Robert Gottliebsen is unarguably one of Australia's most experienced and insightful business journalists. Robert founded the flagship publication Business Review Weekly in 1981, which has reached the highest per capita readership of any business magazine in the world. Robert began the Chanticleer column in the Australian Financial Review in 1974 and has won the Walkley Award and the Graham Perkin ...",https://www.ovations.com.au/speakers/celebrity,CELEBRITY,https://www.ovations.com.au/speakers/economics-business,ECONOMICS / BUSINESS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5000-10000
https://www.ovations.com.au/speakers/wayne-grady,https://www.ovations.com.au/speakers/wayne-grady,Wayne Grady,Wayne Grady is one of the finest golfers this country has produced. The affable Queenslander with the mischievous grin is one of only eight Australians to have won a major title. He is an outstanding golf commentator whose services are highly sought after by networks in Australia and overseas. ...,https://www.ovations.com.au/speakers/sport,SPORT,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5000-10000
https://www.ovations.com.au/speakers/corinne-grant,https://www.ovations.com.au/speakers/corinne-grant,Corinne Grant,"Corinne is an accomplished stand-up, MC, presenter, writer and broadcaster and has performed both nationally and internationally.In addition to her years on Rove Live and The Glasshouse, she has appeared on everything from Spicks and Specks to Dancing With The Stars to Good News Week.She has co-hosted successful national radio shows, performed countless solo live shows and appeared everywhere from ...",https://www.ovations.com.au/speakers/celebrity,CELEBRITY,https://www.ovations.com.au/speakers/comedy,COMEDY,https://www.ovations.com.au/speakers/master-of-ceremonies,MASTER OF CEREMONIES,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5000-10000
https://www.ovations.com.au/speakers/chris-gray,https://www.ovations.com.au/speakers/chris-gray,Chris Gray,"It's not what you earn...it's what you do with it that counts Chris Gray - TV Property Expert on Channel 9 and Sky Business News A former accountant, Chris has been buying property since the age of 22 and turned $35k into a $3.5m personal property portfolio in under 9 years and retired from full time work at the age of 31. He's since tripled his portfolio to over $10m yet has never earned mo ...",https://www.ovations.com.au/speakers/ceo-entrepreneur,CEOS / ENTREPRENEURS,https://www.ovations.com.au/speakers/economics-business,ECONOMICS / BUSINESS,https://www.ovations.com.au/speakers/master-of-ceremonies,MASTER OF CEREMONIES,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5000-10000
